Unnamed: 0,ID,RAdeg,DECdeg,G_mag,g_mag,g_r,logExcess,Gp_G,Pext,Pgc
1829,313530658398862976,16.966703,32.256113,21.406,18.605,0.732,1.608,-3.408,1.0,0.13
7590,372786604195340160,18.227731,41.331125,20.633,19.323,0.66,1.025,-2.199,1.0,0.0
11140,383703930026295040,3.752991,41.707165,20.764,18.982,0.896,1.43,-2.951,1.0,0.06
5888,368119692731166720,12.274699,39.48058,21.326,19.468,0.602,1.267,-2.728,1.0,0.22
5687,367252281136518784,12.303835,37.375329,20.257,19.267,0.797,0.967,-1.89,1.0,0.01
1400,314032619816807424,18.859807,33.475015,19.492,18.579,0.559,0.852,-1.616,1.0,0.1
4228,363044999892619904,13.976644,34.972502,21.189,19.359,0.336,1.146,-2.515,0.99,0.1
2554,316760748683122944,19.976413,32.948513,19.206,16.944,0.576,1.382,-2.891,1.0,0.2
4114,362061933418318720,10.958089,33.538598,20.152,19.013,0.697,0.924,-1.956,1.0,0.0
20108,2875451643709568640,0.537634,34.786142,21.381,18.932,0.23,1.355,-2.728,1.0,0.33
333,310358532992883584,20.247687,31.232459,19.73,18.47,0.765,1.06,-2.093,1.0,0.0
2082,314950196630113920,17.669377,34.612626,21.047,18.036,0.293,1.628,-3.501,1.0,0.02
9353,377275704012952320,13.624059,44.34528,20.085,18.436,0.613,1.029,-2.519,1.0,0.0
18122,2861230422877134848,1.063858,29.809227,20.247,19.459,0.63,0.739,-1.56,1.0,0.08
18280,2861641090468648448,3.30207,31.146073,20.035,17.415,0.708,1.662,-3.406,1.0,0.03
3623,324005259000746624,21.741821,39.908852,20.456,18.862,1.029,1.141,-2.486,1.0,0.01
9991,380121721143477504,5.499736,39.931323,20.703,19.422,1.067,0.955,-2.224,0.97,0.01
1635,314787949945384576,16.520643,33.683427,20.21,19.191,0.746,0.87,-1.811,1.0,0.05
14399,397226583018596096,22.051886,45.235126,20.492,19.303,0.78,0.936,-1.933,0.97,0.05
6763,370236527491497984,17.266123,38.73462,17.912,19.116,1.244,0.408,-0.477,0.76,0.06
14647,397758987165400064,18.781721,44.947422,21.299,19.485,0.216,1.133,-2.495,1.0,0.2
4002,362521941594879744,11.413829,35.457924,19.706,18.344,0.734,1.111,-2.225,0.99,0.0
18664,2861385007339440128,1.976708,30.743429,19.779,18.436,0.791,1.026,-2.094,1.0,0.01
10007,380745968869549824,9.660993,40.298508,20.421,19.363,0.951,1.015,-2.089,0.99,0.01
18152,2861920366422859648,2.513344,31.753082,20.576,19.213,0.617,1.149,-2.307,0.99,0.0
9667,378948645314555136,6.927652,37.970752,21.167,19.164,0.663,1.413,-2.883,1.0,0.12
1471,313715170194172160,19.22841,32.398048,20.847,18.652,0.605,1.43,-3.013,1.0,0.1
6943,371068303743836032,16.685205,39.448985,19.648,18.959,0.569,0.737,-1.502,0.99,0.01
3393,322529435222558592,22.245847,38.103241,21.088,19.464,0.486,1.0,-2.128,0.99,0.36
173,309484008931886720,21.169114,30.102742,19.699,18.297,0.977,1.122,-2.294,1.0,0.02
13194,391496512531539712,9.149664,49.722609,20.092,19.22,0.763,0.829,-1.776,0.97,0.01
12259,388667881428456192,7.73564,45.005678,20.165,18.775,0.457,0.827,-2.178,0.86,0.09
4509,362874197632161024,13.569613,34.087466,17.301,17.883,0.863,0.284,-0.28,0.53,0.01
9370,377332049689165696,14.598975,44.607633,18.204,18.63,0.861,0.375,-0.522,0.52,0.01
19819,2875158486421265664,0.588809,34.068428,19.87,18.183,0.791,1.276,-2.522,1.0,0.0
16617,415971332129023104,7.350603,52.09232,20.085,19.063,0.937,0.949,-2.004,1.0,0.0
7378,371535256884180096,16.55356,41.422424,20.8,18.648,0.417,1.292,-2.806,1.0,0.04
2430,316950861115626496,22.651357,33.044149,20.234,19.378,0.884,0.813,-1.677,0.99,0.01
10689,382074453795399680,6.161147,42.112996,20.101,18.248,0.916,1.312,-2.774,1.0,0.01
4795,364431380976440704,15.121909,37.238398,20.187,18.769,0.545,1.02,-2.206,1.0,0.0
13804,393890492940288512,0.630999,49.805209,20.675,18.206,0.737,1.653,-3.467,1.0,0.05
3619,324002029184977536,21.638861,39.881091,19.074,16.674,0.692,1.443,-2.995,1.0,0.14
13083,391295061387222912,9.739549,48.819328,20.67,18.678,0.884,1.38,-3.007,1.0,0.01
11932,387142034166587136,0.487244,46.891933,19.699,18.579,0.875,0.922,-1.932,0.99,0.04
8517,375577714463216000,13.047088,42.578164,21.417,18.89,0.486,1.411,-3.105,1.0,0.24
8447,374720851306795392,14.476677,41.698038,18.92,18.723,0.527,0.501,-0.811,0.84,0.04
15517,402547738261708160,16.161064,48.699076,20.148,18.707,0.989,1.177,-2.287,1.0,0.0
3598,324026630757713280,22.273165,40.19456,19.368,17.793,0.925,1.177,-2.342,1.0,0.01
5880,368107151425701376,12.304956,39.36591,20.503,18.921,0.847,1.235,-2.449,1.0,0.03
7057,372187782673658112,20.745504,40.91187,20.749,19.343,0.754,1.069,-2.274,1.0,0.0
20193,2876753392460886400,1.051824,34.94069,21.563,19.278,0.267,1.157,-2.773,0.99,0.08
9741,379371063937773440,6.947226,39.538449,20.658,19.449,0.986,0.94,-2.229,0.97,0.03
2970,320622508398217472,20.126312,35.309793,19.456,17.599,0.037,1.071,-2.22,1.0,0.04
7535,372720324260588032,18.880168,41.01218,20.531,18.99,1.023,1.179,-2.45,1.0,0.0
16402,415024068497140480,12.19445,50.909461,17.114,17.799,1.25,0.411,-0.605,0.72,0.21
6794,370886613743156352,15.796099,39.378589,20.255,19.198,0.862,0.942,-2.031,1.0,0.01
14072,395069375573159040,4.661894,51.560531,20.357,19.478,1.017,0.933,-1.923,1.0,0.01
18859,2862469366321267456,5.862234,31.666413,20.646,19.169,0.645,1.103,-2.266,1.0,0.0
2391,317062289747172608,22.681227,33.947122,19.982,18.521,0.843,1.06,-2.291,0.98,0.0
2231,316491437054263552,21.037125,32.356543,21.412,19.09,0.507,1.225,-3.067,1.0,0.09
8635,375059500888417792,12.815928,41.600989,20.66,19.421,0.839,0.935,-2.14,0.96,0.02
19636,2874194111645040640,0.850916,32.664788,20.991,19.006,0.801,1.344,-2.859,1.0,0.01
16112,406989279903783424,22.224096,52.411461,17.937,18.436,0.784,0.248,-0.275,0.56,0.03
7989,373504791447259392,19.187569,43.799652,20.088,19.076,0.968,0.973,-1.928,1.0,0.0
10891,383449290005089280,3.999977,40.90066,20.344,19.318,1.276,0.961,-2.141,1.0,0.01
4872,364535731501165184,13.111921,36.883755,20.279,19.254,0.941,0.969,-2.045,1.0,0.01
19202,2873927991174766720,1.754068,32.313662,21.649,19.494,0.912,1.283,-2.879,1.0,0.03
3385,322013008354575360,22.389519,35.85178,21.353,19.102,0.687,1.358,-2.861,1.0,0.04
8181,374111786289003904,13.330795,40.034105,21.318,18.134,0.428,1.791,-3.802,1.0,0.32
1037,313094598958953344,16.268316,30.745644,19.437,18.2,0.808,1.032,-1.989,1.0,0.0
8707,375602247316339840,13.587714,42.847203,21.292,19.219,1.003,1.383,-3.089,1.0,0.01
12136,387827545306406400,8.934732,44.276413,19.668,18.342,0.591,1.084,-2.139,1.0,0.0
12199,388097097454059392,10.985429,44.939219,20.844,19.4,0.973,1.172,-2.427,1.0,0.01
17505,2859091391723347968,7.215334,30.247941,19.866,18.471,0.743,0.918,-2.013,1.0,0.03
7351,371381084737472000,16.325629,40.506189,20.212,18.703,0.829,1.083,-2.404,1.0,0.0
5591,367022173968117376,8.59978,38.314697,20.25,19.431,0.829,0.797,-1.674,0.99,0.21
3801,360534814845213440,12.003602,31.441206,17.975,19.473,1.281,0.251,-0.121,0.59,0.02
6894,371300270633034112,16.192613,40.158725,21.468,18.77,0.546,1.543,-3.291,1.0,0.18
18473,2863452054840467328,3.520442,32.347455,20.344,19.274,0.851,0.94,-1.926,1.0,0.01
10015,380633058473985792,8.061557,39.382331,17.739,18.16,0.688,0.219,-0.161,0.6,0.13
18416,2862306256348751232,6.065894,31.706589,19.63,19.077,0.21,0.577,-0.986,0.78,0.16
11466,385289219635424640,4.696758,43.369289,20.055,19.02,0.733,1.023,-2.01,1.0,0.01
10767,381898463213740544,7.44671,41.688247,20.679,19.142,0.65,1.096,-2.28,1.0,0.12
7223,371734818243975296,21.026854,40.240309,20.412,18.959,0.838,1.187,-2.45,1.0,0.0
8064,373918379617962624,14.188948,39.833189,21.356,18.802,0.448,1.57,-3.255,1.0,0.03
5433,367466204867159808,11.288598,37.239375,19.664,18.844,0.885,0.83,-1.627,0.97,0.09
15155,400891255274385536,17.350738,45.4664,19.452,18.757,0.8,0.799,-1.551,0.99,0.16
6659,369408217279959168,16.88462,36.708406,20.696,19.347,0.649,0.962,-2.065,1.0,0.03
16734,416455289051020928,8.922938,53.252033,21.727,18.859,0.966,1.825,-3.962,1.0,0.03
6026,368221736858510464,10.393253,38.074943,20.56,19.459,0.841,1.058,-2.1,1.0,0.0
12981,390407171386914304,10.906022,47.452016,20.309,19.191,0.899,0.899,-2.036,1.0,0.01
6531,369305859619382784,17.071858,36.022899,20.158,18.788,0.728,0.964,-2.07,1.0,0.01
18039,2860714133447027584,3.232298,29.974706,20.403,19.295,1.011,0.906,-1.91,1.0,0.01
2336,315699582523460608,22.28529,31.812366,20.371,19.37,0.862,0.883,-1.872,1.0,0.02
4748,364175332206026368,12.48981,36.54421,19.838,19.066,0.785,0.808,-1.636,0.99,0.07
9785,379392328320999424,6.605723,39.740479,20.172,19.252,0.966,1.004,-1.97,1.0,0.01
20482,2880240738402659584,1.333665,37.209282,20.021,18.943,0.72,0.927,-2.065,1.0,0.03
7898,373709300610916608,19.017934,44.290655,21.166,19.326,0.881,1.383,-2.815,1.0,0.01
15449,402167410317625728,15.109902,48.039672,20.861,19.026,0.449,1.097,-2.368,1.0,0.22
8398,374669208620930048,14.626414,41.559999,20.808,19.367,0.752,1.047,-2.267,1.0,0.0
15363,401804949437418368,16.360167,48.862001,20.636,19.475,0.998,1.03,-2.134,0.99,0.0
11355,384771968133701504,1.608691,43.926572,20.143,18.926,0.77,0.987,-2.106,1.0,0.0
12668,389584290010742912,11.451668,45.404258,20.829,19.306,0.589,1.123,-2.313,1.0,0.1
2368,315208788020985856,16.591473,35.058264,20.506,18.93,0.834,1.203,-2.389,1.0,0.0
17742,2860508829714963712,4.767966,29.603596,20.338,19.401,0.723,0.869,-1.785,1.0,0.07
4685,363846543869614848,13.666098,35.464237,19.913,19.087,0.586,0.687,-1.565,0.96,0.07
19094,2863745074688824064,5.498119,33.096855,20.863,19.121,0.857,1.243,-2.427,1.0,0.0
2651,320177721584849536,18.978968,34.93211,20.96,19.088,0.478,1.124,-2.526,1.0,0.07
7796,372577044151577344,21.318728,42.525857,21.115,19.353,0.875,1.249,-2.557,1.0,0.02
4740,364335341211708288,14.01006,36.500049,19.875,18.985,0.878,0.817,-1.679,0.98,0.04
5173,366135310466157184,7.409379,35.538919,20.456,19.438,0.833,0.981,-1.986,1.0,0.01
16524,415680747523389696,9.315133,51.279926,18.033,19.492,1.336,0.121,0.072,0.54,0.01
14104,395187744870434560,3.671861,52.614352,17.671,17.105,0.375,0.539,-0.958,0.53,0.12
4131,362274001723194752,10.70567,33.911023,20.735,19.361,0.82,1.148,-2.223,1.0,0.0
17958,2861475991925134464,2.738647,30.074406,20.986,18.697,1.097,1.576,-3.159,1.0,0.07
7,308455896840256256,16.57026,29.453368,19.894,19.144,0.948,0.784,-1.622,0.98,0.01
14603,397395770370028672,21.374873,45.79341,20.776,19.298,0.971,1.186,-2.472,1.0,0.01
13779,393742642991358720,2.005552,49.903167,20.651,19.43,0.934,1.041,-2.191,1.0,0.0
7112,371946096275591552,19.196884,40.585925,20.835,19.491,0.453,0.855,-2.004,0.82,0.23
8985,376179490920004352,15.872714,42.989912,20.147,19.361,0.716,0.774,-1.652,0.95,0.03
7973,373414562773194880,20.205349,43.179322,20.706,19.291,0.688,1.158,-2.297,1.0,0.0
252,309854681789592960,18.512662,30.004667,21.441,19.101,1.258,1.664,-3.324,1.0,0.2
2361,315252218729992576,22.513932,30.051103,19.977,18.69,0.77,0.964,-2.018,0.99,0.0
13646,393360562698392192,0.021316,48.827396,17.787,18.782,1.292,0.436,-0.635,0.64,0.2
7854,373819492290259712,13.992656,39.074728,21.246,19.433,0.687,1.286,-2.603,1.0,0.01
11890,386935051104513024,2.945065,46.58104,20.598,19.293,0.71,1.058,-2.188,1.0,0.0
2121,316853966653600768,21.231113,33.382038,20.253,18.998,0.874,1.075,-2.242,1.0,0.01
15426,402511450080344704,16.11209,48.26062,20.048,19.298,0.756,0.777,-1.524,0.99,0.01
13148,391342477820888320,8.449784,48.995935,17.996,19.321,1.329,0.223,0.01,0.61,0.01
13524,392826028249673728,4.33614,48.622649,21.173,19.208,0.77,1.342,-2.804,1.0,0.01
12055,387508480776641536,11.01459,43.432237,20.543,19.253,1.107,1.141,-2.318,1.0,0.0
19449,2875466109159435392,0.057081,34.9597,20.835,19.423,0.284,0.903,-1.925,0.9,0.3
15475,402445586760061824,13.652439,48.759828,17.979,19.295,1.219,0.127,0.028,0.51,0.0
3546,323432276003259648,20.560252,38.472417,20.778,19.125,0.611,1.119,-2.365,1.0,0.01
1054,312863942035865600,13.974376,31.508338,20.392,19.263,1.033,0.992,-2.121,1.0,0.01
14119,395215851135800960,2.69001,50.204094,20.676,18.913,0.635,1.209,-2.616,1.0,0.0
6093,368777922239846272,11.75868,39.378671,20.398,18.609,0.751,1.311,-2.698,1.0,0.01
7602,372808761931742080,18.365885,41.651368,21.241,18.924,0.015,1.325,-2.738,1.0,0.12
18543,2860639774677759360,3.757207,29.578318,20.4,19.271,1.003,1.046,-1.969,0.99,0.0
5773,367905592905801472,11.782096,38.159488,21.644,19.322,0.382,1.23,-2.881,1.0,0.01
18998,2863137869392403968,7.276682,33.796471,20.365,19.045,0.568,0.969,-2.114,1.0,0.0
17432,2859047342539371008,6.344954,30.067366,19.929,17.762,0.945,1.421,-2.867,1.0,0.0
1765,314080448572522880,17.798281,33.565443,21.254,19.368,0.735,1.321,-2.693,1.0,0.0
15744,403764725835786624,18.932037,50.920244,19.824,18.594,0.924,1.115,-2.24,1.0,0.0
17028,2858162166958893440,10.222373,29.497676,19.914,18.216,0.945,1.232,-2.503,1.0,0.0
9310,377412558852140032,13.678152,45.115571,20.695,19.253,0.345,0.916,-1.91,0.99,0.35
14845,398223255949136640,20.522843,46.447988,19.316,17.795,0.315,0.95,-1.927,1.0,0.36
18605,2861968229537020416,2.49295,31.847321,20.731,19.386,1.0,1.125,-2.246,1.0,0.0
12410,388548275178887040,7.941114,44.480667,19.901,19.066,0.752,0.81,-1.755,0.99,0.01
15401,402059864336481152,14.712664,47.653926,21.96,19.2,0.842,1.64,-3.405,1.0,0.03
9122,376284081963049856,16.078787,43.366779,21.046,19.272,0.431,1.241,-2.446,1.0,0.01
14423,396652363071821312,21.250797,43.315415,21.037,19.444,1.131,1.283,-2.64,1.0,0.0
16719,416244590830090368,9.600701,52.731736,18.102,19.159,1.16,0.255,-0.141,0.73,0.02
16064,406799957745671552,21.934048,51.518759,18.023,19.377,1.285,0.119,0.056,0.52,0.01
6198,368910791347598976,12.395449,40.008044,20.062,18.525,0.71,1.196,-2.378,1.0,0.0
5653,367676177229094272,13.021385,38.232051,20.356,18.485,0.415,1.113,-2.496,1.0,0.01
13264,391726134365523200,7.964263,50.397272,21.526,19.322,0.416,1.226,-2.707,1.0,0.07
8150,374516376503922176,16.337041,41.422319,20.741,19.241,0.648,1.102,-2.356,1.0,0.0
1789,315074166565620224,15.80923,34.462399,19.261,17.642,0.714,1.219,-2.435,1.0,0.0
19816,2875155080510866304,0.756372,33.999877,20.368,19.318,0.391,0.716,-1.628,0.91,0.11
14791,398312075871045888,19.439916,46.283923,18.742,19.14,0.59,0.249,-0.315,0.54,0.06
4519,362902063381242880,13.181254,34.147143,21.339,19.431,0.636,1.262,-2.619,1.0,0.04
14141,395415000181929216,2.391776,51.320484,19.132,18.919,0.854,0.685,-1.219,0.81,0.05
17074,2858389147390645760,9.297933,29.614488,20.24,18.82,0.711,1.022,-2.073,1.0,0.0
17095,2858403887718484096,8.934844,29.739274,21.945,19.414,1.128,1.659,-3.363,1.0,0.01
5666,367355291631769216,10.649387,37.035489,22.032,19.378,0.497,1.58,-3.305,1.0,0.13
5483,367819766575072512,13.118738,38.435959,19.643,18.35,0.582,1.02,-2.068,1.0,0.01
5556,367547671806745728,11.240426,37.919612,20.013,19.485,0.658,0.662,-1.31,0.97,0.09
3514,324052606718630528,21.373805,39.966401,17.78,19.066,1.216,0.207,-0.081,0.52,0.02
570,310163919434903808,18.353263,31.021746,20.847,18.726,0.781,1.455,-3.038,1.0,0.02
14666,397798638302903168,18.526516,44.838689,20.471,19.32,0.751,0.995,-2.139,0.99,0.06
9440,378267704022329472,13.362073,47.441265,19.707,17.47,0.57,1.329,-2.893,1.0,0.03
13029,391214900117584512,6.642419,49.274912,20.027,18.357,0.923,1.273,-2.624,1.0,0.0
3070,321500021756319104,19.989857,36.399285,16.616,16.875,0.533,0.272,-0.25,0.54,0.08
12535,388937124336432384,6.779638,45.619554,17.845,18.373,0.77,0.218,-0.226,0.62,0.05
8629,375050704795252224,12.632753,41.40434,20.071,19.196,0.845,0.863,-1.797,1.0,0.0
18689,2861600576041892480,2.753862,31.023441,20.879,19.248,0.52,1.162,-2.408,1.0,0.01
2617,320411088632859392,20.480815,34.90812,21.095,19.427,0.639,1.213,-2.491,1.0,0.01
5015,365115753949333376,8.111864,34.148747,17.982,19.279,1.322,0.244,-0.064,0.76,0.0
6454,369925296982465792,18.500483,38.109273,20.114,19.176,0.765,0.863,-1.751,1.0,0.0
140,309430201581426304,19.849643,29.90183,20.621,19.489,0.851,0.943,-2.067,1.0,0.04
18727,2862954731985908224,6.105681,32.575774,20.126,18.24,0.912,1.106,-2.487,1.0,0.0
12370,388439320448801024,8.649912,43.610059,19.851,19.481,1.163,0.724,-1.463,0.98,0.04
16845,417166260752361472,14.058585,53.159667,20.483,18.903,0.979,1.277,-2.629,1.0,0.01
6361,369179278347969792,11.118688,40.706704,20.538,19.36,0.779,0.986,-2.089,1.0,0.0
17594,2858453228302527872,8.682729,29.765818,19.371,18.822,0.681,0.612,-1.168,0.94,0.21
4047,362094094132959360,11.585451,33.865876,19.238,18.488,0.622,0.815,-1.496,1.0,0.24
2253,316661105442226304,20.384455,32.214651,19.755,17.562,0.552,1.365,-2.762,1.0,0.03
12049,387492121245047680,11.38309,43.236548,20.314,19.182,0.867,0.904,-2.001,1.0,0.01
17189,2859298954607098752,7.930868,30.506521,20.171,18.925,0.731,0.963,-2.105,1.0,0.01
14211,395646855392138880,1.05207,51.953318,20.461,18.962,0.637,1.176,-2.393,1.0,0.0
17564,2858912686725096064,7.628607,30.234652,20.558,19.419,1.1,0.969,-2.033,1.0,0.0
14889,398190609900797312,21.587704,46.40628,21.357,19.427,0.134,1.079,-2.668,0.94,0.38
13647,393360975015649408,0.057724,48.88316,21.004,19.453,0.597,1.132,-2.398,1.0,0.0
19294,2873861681176246016,1.405992,31.549838,20.574,18.718,0.688,1.117,-2.609,1.0,0.0
7765,372906279164013056,18.359804,41.754031,19.236,18.378,0.815,0.829,-1.643,1.0,0.26
8131,374600764021889792,15.713493,41.929513,20.652,19.09,0.715,1.201,-2.536,1.0,0.01
8370,375028096088186112,12.296412,41.240188,20.824,19.283,0.793,1.27,-2.528,1.0,0.0
13820,393982783198265856,0.897859,50.45978,20.464,18.886,0.84,1.209,-2.464,1.0,0.0
19558,2874358660431638912,0.973908,33.408516,20.049,18.912,0.653,0.943,-1.966,1.0,0.0
3509,324040855689713792,22.091739,40.346176,21.008,18.894,0.607,1.294,-2.779,1.0,0.01
4012,362175354914466816,12.074271,34.196024,20.568,18.993,0.775,1.053,-2.294,0.98,0.02
11709,386067605148653056,3.885636,45.472428,18.038,19.29,1.322,0.364,-0.357,0.59,0.06
15355,401312540026931968,16.784357,47.685498,17.903,19.114,1.265,0.256,-0.199,0.56,0.02
12002,387536552682858496,10.640598,43.480689,20.888,19.31,0.743,1.197,-2.608,1.0,0.0
1667,313799076675210112,18.499009,32.867284,20.83,19.285,0.678,0.986,-2.328,0.81,0.03
4883,365412519009838080,9.954464,34.941165,20.994,19.16,0.511,1.224,-2.546,1.0,0.06
8783,375557472281396352,13.736306,42.928699,18.175,19.496,1.24,0.125,0.041,0.55,0.02
12738,389826457448260992,11.185045,46.852921,20.295,19.294,0.84,0.95,-1.85,1.0,0.0
1481,313735751677149184,18.845786,32.586221,20.901,19.216,0.744,1.166,-2.456,0.98,0.0
19106,2863609491159565952,3.992674,33.201103,18.126,19.231,1.254,0.377,-0.382,0.77,0.04
14338,395843225594343040,1.983951,51.931765,18.071,19.204,1.229,0.431,-0.576,0.71,0.04
14221,395702178867140096,0.320816,51.912866,21.587,19.198,0.774,1.574,-3.295,1.0,0.0
8645,374845882098650624,15.298519,42.67581,19.308,17.944,0.707,1.067,-2.131,1.0,0.0
14712,397794240256254080,18.92145,45.328838,19.648,18.54,0.858,1.01,-2.03,1.0,0.0
8585,375079395177453824,13.517328,41.425966,20.837,18.681,0.69,1.438,-2.966,1.0,0.01
11082,383575768202265600,5.100111,41.946035,19.724,19.085,0.907,0.709,-1.521,0.97,0.06
12684,389498425022180096,6.830197,47.247663,20.47,19.369,0.728,0.953,-1.939,1.0,0.05
9530,378317422561981440,5.719579,36.092775,20.117,18.771,0.6,0.959,-2.077,0.94,0.0
11203,384544266147526528,2.598188,42.645054,19.863,19.021,0.74,0.878,-1.752,1.0,0.01
12083,387966118131962624,10.414773,44.178682,20.376,18.829,0.663,1.158,-2.504,1.0,0.0
2608,320393947418256128,20.702094,34.760471,19.959,19.055,0.624,0.753,-1.673,0.92,0.01
18546,2860641977995914496,3.84175,29.662149,21.319,18.806,0.963,1.649,-3.323,1.0,0.03
7858,373825573963880064,14.059327,39.121288,19.724,18.398,0.619,1.027,-2.128,1.0,0.0
1241,313218534535671424,17.277317,31.29171,20.904,19.36,0.843,1.137,-2.461,1.0,0.04
13059,390691463863038208,9.178154,46.816603,20.148,19.481,0.83,0.71,-1.543,0.99,0.07
19317,2873891367989565312,1.361368,31.955551,20.16,19.117,0.801,0.839,-1.864,0.99,0.04
5179,365529754436800512,10.500176,35.605743,21.666,19.453,0.366,1.224,-2.811,1.0,0.12
9589,378114833248692608,12.433953,46.597529,20.029,19.389,0.993,0.802,-1.572,1.0,0.01
2485,315748265978081920,22.191191,31.91961,18.085,19.232,1.056,0.161,-0.025,0.58,0.01
3380,322329500200265216,22.101096,37.009446,18.068,19.253,1.244,0.237,-0.142,0.67,0.01
732,311672380667848320,14.589291,29.890879,20.526,19.039,0.726,1.122,-2.127,1.0,0.04
11654,385852410107055488,4.838625,45.012123,20.939,19.175,0.623,1.317,-2.69,1.0,0.01
4208,362535891649115520,11.154431,35.48821,20.348,19.34,0.781,0.899,-1.866,1.0,0.04
2729,320320589376866176,21.097318,34.370671,21.04,19.05,0.593,1.182,-2.661,1.0,0.0
369,310222674587258752,20.044716,30.485291,20.031,19.168,0.941,0.861,-1.834,1.0,0.01
17822,2862028943196117120,2.847204,32.489757,20.817,19.273,0.581,1.008,-2.191,0.95,0.0
12077,387898944842922752,11.329366,43.837013,20.249,19.131,0.801,1.005,-2.048,1.0,0.0
19956,2876190000126316544,3.847053,34.886558,18.951,18.979,0.831,0.438,-0.699,0.77,0.04
8305,374920172150238720,14.68475,43.284414,20.598,19.199,0.87,1.163,-2.353,1.0,0.0
5721,367436758571333760,10.448229,37.408258,20.027,18.808,0.687,1.007,-2.226,1.0,0.01
13812,394155612685628800,5.231674,48.898035,20.505,19.038,0.799,1.159,-2.376,1.0,0.0
2810,320237370090646016,19.872895,35.003346,20.308,19.294,1.067,0.938,-2.012,1.0,0.01
15062,400650290429090304,20.53157,49.88776,18.095,17.241,0.667,0.832,-1.592,0.94,0.1
17055,2858179106309862912,9.7766,29.296219,19.531,18.298,0.862,1.04,-2.038,1.0,0.04
8667,374706248418868992,14.987448,41.914715,20.52,18.988,0.592,1.124,-2.358,1.0,0.0
2660,320665629868937344,20.844337,35.920488,21.321,19.467,0.663,1.41,-2.764,1.0,0.04
3340,323388329897603968,21.80404,39.050463,18.856,17.72,0.437,0.883,-1.73,0.99,0.07
8946,375725564417268992,13.394814,43.473729,20.238,18.292,0.591,1.346,-2.809,1.0,0.0
8677,374805307544199424,15.079218,42.23561,20.516,19.453,0.778,0.895,-1.963,1.0,0.02
16670,416238440438680192,9.647448,52.70501,18.844,19.337,0.87,0.278,-0.362,0.56,0.01
10807,383119608315428480,1.965753,40.02166,18.806,19.42,1.228,0.402,-0.649,0.68,0.01
1194,313293232606666368,16.493853,31.023011,20.213,19.136,0.879,1.018,-1.962,1.0,0.0
4340,363926769562721536,13.405006,36.094891,20.893,18.794,0.716,1.404,-2.866,1.0,0.0
20027,2875128249851536384,0.707455,33.670994,20.307,19.214,0.779,0.956,-2.024,1.0,0.0
2721,320432086727800576,21.042121,35.226364,20.271,19.097,0.954,1.047,-2.095,1.0,0.0
9783,379389716980863744,6.624134,39.664723,17.907,19.397,1.285,0.122,0.085,0.52,0.0
2585,320121234175022080,18.755124,34.199923,19.764,18.729,0.747,0.892,-1.769,1.0,0.17
469,309797988221273600,19.006591,29.94242,20.43,19.469,0.855,0.89,-1.822,1.0,0.03
5767,367789117689256576,13.69526,38.531123,20.317,18.482,0.558,1.19,-2.608,1.0,0.0
17842,2860338787666060544,2.681785,29.76584,21.84,18.318,0.469,1.767,-4.028,1.0,0.01
2458,319873294302700800,19.898571,33.847167,20.186,19.209,1.122,0.985,-2.004,1.0,0.0
7530,372718606272216704,18.810843,40.954963,21.061,18.133,1.314,1.802,-3.702,1.0,0.05
19370,2873777224939625344,0.072278,32.089972,20.318,18.474,0.771,1.205,-2.626,1.0,0.0
12647,389407440439788544,6.441835,46.869809,20.776,18.57,0.844,1.269,-3.074,1.0,0.03
15825,403966864173256960,18.697225,51.315355,18.064,19.418,1.287,0.185,-0.041,0.7,0.0
20373,2876994808278600704,1.144784,35.523009,20.04,18.531,0.938,1.177,-2.395,1.0,0.01
14313,395923352509217920,3.078776,52.562953,21.231,18.769,0.883,1.615,-3.481,1.0,0.0
11508,384858348516531328,0.720334,43.395772,20.617,18.319,0.41,1.345,-3.152,1.0,0.05
8813,375299877322585344,11.271252,41.787844,17.997,19.308,1.232,0.143,0.016,0.56,0.01
13406,391849593201758080,5.947108,45.486167,19.747,19.253,0.703,0.577,-1.224,0.78,0.1
10034,380270838110773632,6.286157,40.866582,20.49,19.398,0.624,0.842,-1.792,1.0,0.2
19663,2874289356840136704,1.445925,33.08822,21.063,18.957,0.563,1.285,-2.826,1.0,0.01
15088,400681179831932160,21.550926,49.824572,17.704,18.615,1.267,0.438,-0.644,0.72,0.15
8559,375278612941887232,11.603801,41.585894,20.921,19.16,0.74,1.066,-2.388,1.0,0.01
20058,2875619216153527040,2.445534,33.213832,20.271,19.049,0.736,0.945,-2.043,1.0,0.0
20438,2880293892918391680,0.27636,37.282679,20.397,19.48,1.156,0.905,-1.959,1.0,0.01
4694,363865098127637632,13.400752,35.690096,20.011,18.684,0.681,1.026,-2.155,1.0,0.0
12742,389747120812504576,12.311008,46.501515,20.363,19.004,0.948,1.147,-2.373,1.0,0.0
10092,380447898139054336,5.565257,40.93131,19.988,18.834,0.804,0.996,-2.124,1.0,0.0
16145,407390258049999744,21.689945,52.902829,18.036,19.491,1.362,0.122,0.078,0.52,0.01
16597,415897664851917184,8.246322,51.555418,20.376,18.382,0.585,1.25,-2.686,1.0,0.02
6619,369652961696068096,15.696641,37.008637,20.486,19.026,0.754,1.059,-2.183,1.0,0.0
