Object ID,RADEG,DECDEG,Pgc,Nearest field,Distance to nearest field
3.1066605265066675e+17,19.744955,32.078595,0.01,m047,45.61424496271364
3.6067854163149594e+17,10.603453,31.572816,0.01,m040,57.41782594155829
3.6872081635489984e+17,9.606112,39.868657,0.07,m233,37.73948254101976
3.6813876238594765e+17,12.542557,39.584514,0.01,m208,48.24735739300559
3.70021538610047e+17,18.784203,38.297048,0.0,m177,51.92454044153779
2.858937868117162e+18,7.658274,30.529248,0.0,m038,90.5126894971253
3.212621492877883e+17,17.335074,35.831158,0.01,m135,36.47028440878328
3.641794553739346e+17,12.160916,36.423509,0.0,m145,54.57072723993554
3.218255459176243e+17,18.786204,37.345697,0.0,m155,43.424057523754584
3.129963301066337e+17,14.014559,32.593298,0.0,m056,58.840541359034155
4.002537103258167e+17,20.088758,49.503185,0.04,m386,185.2763658742149
3.687075878555538e+17,10.025437,39.775333,0.0,m233,65.75742972355947
2.8624585387096305e+18,4.967624,32.019978,0.01,m054,35.16809634109973
3.934083570957111e+17,1.545428,48.924063,0.1,m385,114.20543679674061
2.8624688165666683e+18,5.82711,31.622992,0.02,m041,81.08526111058869
2.8618406518301256e+18,1.895072,31.414241,0.02,m072,264.7597155910681
3.861093865918354e+17,3.928398,45.957092,0.0,m354,17.742677129457796
3.165394032489121e+17,21.762293,32.465694,0.0,m068,33.17448299487628
3.640866840808362e+17,12.009306,36.362846,0.17,m147,45.14732279917565
3.949589433648612e+17,4.822501,51.229796,0.04,m404,129.8129735583589
3.912607360044713e+17,9.578457,48.457107,0.17,m398,31.346585323543202
3.762631182271356e+17,16.416543,43.109501,0.03,m294,17.467877818593553
3.770523957777878e+17,16.377697,45.493242,0.0,m336,42.3136238836223
